id,interest,downpayment,rebate,speed,choice
2819,3.75,20,0.1,1,0
2819,3.75,20,0,1.5,0
2820,3.5,30,0.3,0.5,0
2820,4,25,0,1,0
2820,3.75,25,0.15,0.5,1
2821,3.5,40,0.15,0.5,0
2821,3.75,20,0.3,0.5,0
2821,3.75,30,0.15,0.5,1
2822,4,25,0.3,1,0
2822,3.75,25,0,1.5,0
2822,3.75,40,0.1,1.5,1
2823,3.75,20,0.15,1,0
2823,4,30,0.1,1.5,0
2823,3.75,30,0.1,1.5,1
2824,3.75,25,0.1,1.5,0
2824,4,20,0,1,1
2824,3.75,25,0.1,0.5,0
2825,3.75,30,0.15,1.5,1
2825,4,20,0,1.5,0
2825,3.75,30,0.3,0.5,0
2826,3.5,25,0.1,1.5,0
2826,3.75,30,0.3,0.5,0
2826,3.75,20,0.1,0.5,1
2827,3.75,25,0.15,0.5,1
2827,4,40,0.3,0.5,0
2827,3.75,20,0.3,0.5,0
2828,3.5,25,0.1,0.5,1
2828,3.75,20,0.3,0.5,0
2828,3.75,40,0,1.5,0
2829,4,40,0.1,0.5,1
2829,4,20,0.15,1.5,0
2829,3.75,40,0.1,1.5,0
2830,3.5,40,0.1,1,0
2830,3.5,25,0,0.5,1
2830,3.75,25,0,0.5,0
2831,3.5,40,0,0.5,0
2831,4,25,0,1.5,0
2831,3.75,40,0.1,1,1
2832,4,25,0,1,0
2832,3.75,25,0.3,0.5,0
2832,3.75,30,0.3,0.5,1
2833,3.5,30,0.15,1.5,1
2833,4,25,0.1,1.5,0
2833,3.75,20,0.15,1.5,0
2834,3.75,25,0.3,0.5,0
2834,4,40,0.3,0.5,0
2834,3.75,25,0.1,1.5,1
2835,3.75,20,0.3,0.5,0
2835,3.5,30,0.1,1,0
2835,3.75,20,0.15,0.5,1
2836,3.5,25,0,1,1
2836,4,20,0.1,0.5,0
2836,3.75,20,0.15,1,0
2837,3.75,20,0,0.5,1
2837,4,25,0.1,1,0
2837,3.75,25,0.15,1.5,0
2838,4,20,0.1,0.5,0
2838,3.75,40,0.15,1,1
2838,3.75,20,0.3,0.5,0
2839,3.75,20,0,1,1
2839,4,40,0.15,1,0
2839,3.75,40,0.15,0.5,0
2840,3.75,20,0.15,1.5,0
2840,3.5,40,0.15,1.5,0
2840,3.75,20,0.1,1,1
2841,3.5,30,0.3,1,0
2841,3.75,30,0.15,1.5,1
2841,3.75,30,0.1,1,0
2842,4,20,0.1,1,0
2842,3.75,30,0,0.5,0
2842,3.75,20,0.1,1.5,1
2843,4,40,0,1.5,0
2843,4,20,0.15,1.5,0
2843,3.75,40,0.3,1,1
2844,4,30,0.3,1.5,0
2844,4,25,0.3,0.5,1
2844,3.75,30,0.1,1,0
2845,3.75,25,0.15,1.5,0
2845,3.75,30,0.15,1.5,1
2845,3.75,20,0.3,0.5,0
2846,3.75,30,0.3,1.5,0
2846,3.75,20,0.15,0.5,0
2846,3.75,40,0.3,1,1
2847,3.75,30,0.3,1.5,1
2847,3.75,25,0,1,0
2847,3.75,40,0,1,0
2848,3.5,40,0.15,1,0
2848,4,25,0.1,0.5,1
2848,3.75,40,0.3,1,0
2849,4,25,0.1,1,0
2849,3.5,20,0,1.5,1
2849,3.75,20,0,1.5,0
2850,3.75,20,0,1,1
2850,4,30,0,1.5,0
2850,3.75,20,0.3,0.5,0
2851,4,25,0.15,0.5,0
2851,3.75,30,0.15,1.5,1
2851,3.75,20,0.1,1.5,0
2852,4,25,0.1,0.5,0
2852,3.5,30,0.15,0.5,1
2852,3.75,25,0.3,0.5,0
2853,4,20,0.3,0.5,1
2853,4,30,0,0.5,0
2853,3.75,30,0,1,0
2854,3.75,25,0,0.5,1
2854,3.5,40,0.1,1,0
2854,3.75,25,0.1,1.5,0
2855,4,40,0.3,0.5,0
2855,3.5,40,0,1,1
2855,3.75,30,0.1,1,0
2856,3.5,20,0.15,1,0
2856,4,30,0.15,0.5,0
2856,3.75,25,0.15,1.5,1
2857,4,40,0,1.5,0
2857,3.75,25,0,0.5,0
2857,3.75,40,0.15,0.5,1
2858,4,30,0.3,1,0
2858,3.75,25,0.3,0.5,1
2858,3.75,40,0.15,1,0
2859,4,30,0.1,0.5,1
2859,4,20,0,1,0
2859,3.75,20,0,1.5,0
2860,4,20,0.1,1.5,0
2860,3.5,40,0.1,1,0
2860,3.75,25,0.1,0.5,1
2861,3.75,20,0,1.5,1
2861,3.75,30,0.15,1,0
2861,3.75,40,0.1,1.5,0
2862,3.5,20,0,1.5,1
2862,3.75,40,0.15,0.5,0
2862,3.75,40,0,0.5,0
2863,3.5,30,0.15,0.5,0
2863,3.5,30,0,0.5,0
2863,3.75,30,0,1,1
2864,3.75,20,0,0.5,1
2864,3.75,30,0.1,1.5,0
2864,3.75,20,0.15,0.5,0
2865,3.5,20,0.3,0.5,1
2865,3.75,25,0.15,1,0
2865,3.75,30,0.15,1,0
2866,3.5,40,0.15,1,0
2866,4,40,0,1.5,0
2866,3.75,30,0.15,1,1
2867,3.5,30,0.15,1.5,1
2867,4,30,0.15,1,0
2867,3.75,25,0.15,0.5,0
2868,3.75,25,0.3,1.5,1
2868,3.75,40,0.3,1,0
2868,3.75,40,0,1,0
2869,4,30,0,1,0
2869,3.5,25,0.1,1.5,0
2869,3.75,40,0.1,1,1
2870,3.75,40,0.15,0.5,0
2870,3.5,40,0.1,1,0
2870,3.75,20,0.1,0.5,1
2871,4,40,0.3,0.5,0
2871,3.75,40,0.3,1.5,0
2871,3.75,30,0.3,0.5,1
2872,3.5,30,0.1,1,0
2872,3.75,30,0.1,0.5,1
2872,3.75,25,0.15,1.5,0
2873,4,25,0.1,0.5,0
2873,4,40,0.3,0.5,0
2873,3.75,25,0,0.5,1
2874,4,40,0.1,1,0
2874,4,40,0.1,0.5,0
2874,3.75,40,0,1,1
2875,4,20,0,0.5,0
2875,3.5,30,0.1,1,1
2875,3.75,30,0.15,0.5,0
2876,4,20,0.15,1,0
2876,4,40,0,1,0
2876,3.75,25,0.3,1.5,1
2877,4,40,0.15,1,0
2877,3.75,20,0.15,0.5,1
2877,3.75,30,0.15,1.5,0
2878,4,25,0.15,0.5,1
2878,3.75,20,0.1,0.5,0
2878,3.75,20,0.15,1,0
2879,3.5,30,0.1,1,0
2879,4,30,0,1,0
2879,3.75,25,0.15,1,1
2880,3.5,20,0.1,0.5,1
2880,3.75,30,0.15,1.5,0
2880,3.75,20,0.3,0.5,0
2881,3.75,40,0.15,1,1
2881,3.75,20,0.3,1.5,0
2881,3.75,20,0.1,1,0
2882,3.75,25,0.1,0.5,0
2882,3.5,20,0.3,1.5,1
2882,3.75,25,0,1,0
2883,4,40,0.15,1.5,0
2883,3.75,25,0.3,1,1
2883,3.75,20,0,1,0
2884,3.5,20,0,1.5,0
2884,4,20,0.3,1.5,1
2884,3.75,30,0,0.5,0
2885,4,30,0.15,1.5,0
2885,3.5,30,0.15,0.5,0
2885,3.75,25,0,1.5,1
2886,3.5,25,0.1,1,1
2886,4,25,0.15,0.5,0
2886,3.75,20,0.15,1,0
2887,3.75,40,0,0.5,0
2887,3.75,25,0.15,1.5,1
2887,3.75,30,0.15,1.5,0
2888,4,20,0.1,0.5,0
2888,3.75,40,0.15,1,0
2888,3.75,30,0.1,1.5,1
2889,4,20,0.1,0.5,1
2889,4,30,0.1,1,0
2889,3.75,25,0.1,0.5,0
2890,4,40,0,1.5,0
2890,3.75,25,0.15,1.5,0
2890,3.75,25,0,1.5,1
2891,4,30,0.15,0.5,0
2891,3.75,30,0.15,1,0
2891,3.75,30,0.3,1,1
2892,4,20,0,1,0
2892,3.75,40,0.15,0.5,1
2892,3.75,40,0.15,1,0
2893,3.75,30,0.1,0.5,1
2893,4,20,0,0.5,0
2893,3.75,20,0.1,1.5,0
2894,3.5,20,0.3,1,1
2894,3.5,20,0.1,0.5,0
2894,3.75,25,0.3,1,0
2895,3.5,30,0,0.5,0
2895,3.75,20,0.3,1.5,1
2895,3.75,20,0.15,1.5,0
2896,3.75,40,0.1,1,0
2896,3.75,40,0,1,0
2896,3.75,20,0.3,1,1
2897,3.5,40,0.1,1.5,0
2897,3.5,40,0.1,0.5,1
2897,3.75,20,0,0.5,0
2898,3.5,25,0,0.5,0
2898,3.75,25,0.1,1.5,0
2898,3.75,40,0,1.5,1
2899,4,20,0,1.5,1
2899,3.5,30,0.15,1.5,0
2899,3.75,20,0.15,0.5,0
2900,4,40,0.15,1,0
2900,4,40,0.3,0.5,1
2900,3.75,30,0.15,1,0
2901,3.75,20,0,0.5,1
2901,3.75,25,0.1,0.5,0
2901,3.75,25,0.3,1.5,0
2902,4,25,0.15,1.5,1
2902,4,40,0.1,1.5,0
2902,3.75,30,0,0.5,0
2903,3.75,20,0.3,1.5,0
2903,3.5,30,0.1,1,1
2903,3.75,30,0,1.5,0
2904,4,30,0.15,0.5,1
2904,4,30,0.3,0.5,0
2904,3.75,40,0,0.5,0
2905,3.5,40,0.3,1,0
2905,3.75,20,0.3,1.5,0
2905,3.75,40,0.15,1,1
2906,4,30,0.1,0.5,1
2906,4,20,0.3,1,0
2906,3.75,25,0.15,0.5,0
2907,3.75,40,0,0.5,0
2907,3.5,20,0.3,1.5,1
2907,3.75,40,0,1.5,0
2908,3.5,20,0.3,1.5,0
2908,3.5,25,0.1,0.5,0
2908,3.75,40,0,1.5,1
2909,3.5,40,0.3,1.5,0
2909,4,30,0.1,1,0
2909,3.75,20,0.3,1.5,1
2910,4,20,0.1,0.5,0
2910,3.75,40,0.1,1,0
2910,3.75,30,0.3,0.5,1
2911,3.5,25,0.3,1,0
2911,3.75,40,0,1,0
2911,3.75,20,0.1,1.5,1
2912,3.5,40,0.3,0.5,0
2912,3.75,25,0.1,1,1
2912,3.75,40,0,1,0
2913,3.5,30,0,1,0
2913,4,25,0.1,0.5,1
2913,3.75,30,0.3,1,0
2914,4,20,0.15,1,0
2914,3.75,20,0,1,1
2914,3.75,20,0.1,1,0
2915,4,30,0.3,1,0
2915,3.5,30,0.3,0.5,1
2915,3.75,40,0,1.5,0
2916,3.75,20,0.1,0.5,1
2916,3.5,40,0,1.5,0
2916,3.75,40,0,0.5,0
2917,4,20,0.1,0.5,0
2917,3.5,25,0.3,1.5,1
2917,3.75,20,0.15,0.5,0
2918,3.5,20,0.15,1.5,0
2918,3.5,40,0.3,1.5,1
2918,3.75,40,0.3,1,0
2919,3.75,30,0.3,0.5,0
2919,3.75,40,0.15,0.5,1
2919,3.75,30,0.3,1.5,0
2920,3.5,25,0.15,0.5,0
2920,3.5,25,0,0.5,0
2920,3.75,20,0.15,1,1
2921,4,25,0.1,1,0
2921,3.75,20,0,1.5,1
2921,3.75,30,0.1,0.5,0
2922,3.75,30,0,1.5,0
2922,4,20,0,0.5,1
2922,3.75,20,0.3,1.5,0
2923,3.5,25,0,1.5,0
2923,3.5,20,0.1,0.5,1
2923,3.75,40,0.15,0.5,0
2924,3.5,40,0.3,1.5,0
2924,3.5,40,0.1,1.5,0
2924,3.75,30,0.15,0.5,1
2925,3.75,25,0.15,1,0
2925,3.5,40,0,0.5,0
2925,3.75,20,0.3,1.5,1
2926,3.75,20,0.15,1.5,0
2926,3.75,20,0,1.5,0
2926,3.75,25,0.15,1.5,1
2927,3.75,40,0,1.5,1
2927,4,25,0.1,0.5,0
2927,3.75,25,0.15,1,0
2928,3.5,20,0.3,0.5,0
2928,3.75,25,0.15,1,0
2928,3.75,40,0.15,1,1
2929,3.5,25,0.1,1.5,0
2929,3.75,20,0.3,0.5,1
2929,3.75,20,0.15,1,0
2930,3.75,20,0.1,0.5,0
2930,3.5,40,0.3,0.5,0
2930,3.75,30,0.1,1.5,1
2931,3.5,25,0.3,1,1
2931,3.5,30,0.15,1,0
2931,3.75,30,0.3,1,0
2932,4,25,0.1,0.5,0
2932,3.75,30,0.1,0.5,1
2932,3.75,25,0.1,0.5,0
2933,3.5,30,0.3,0.5,1
2933,4,25,0.1,0.5,0
2933,3.75,20,0.3,1,0
2934,4,30,0.15,0.5,0
2934,4,25,0,1.5,1
2934,3.75,25,0.15,1.5,0
2935,3.5,20,0.1,1,1
2935,4,25,0.15,1.5,0
2935,3.75,20,0,1,0
2936,4,20,0.15,0.5,0
2936,3.5,30,0,1.5,1
2936,3.75,20,0.15,0.5,0
2937,4,20,0,0.5,1
2937,3.5,25,0.3,1.5,0
2937,3.75,20,0,1,0
2938,3.75,40,0.3,0.5,0
2938,3.75,30,0.3,1,1
2938,3.75,40,0.3,0.5,0
2939,3.5,40,0.15,0.5,1
2939,3.75,20,0.3,1.5,0
2939,3.75,20,0.1,0.5,0
2940,3.5,30,0,0.5,1
2940,3.5,25,0.1,1.5,0
2940,3.75,25,0.15,0.5,0
2941,3.5,40,0,1.5,1
2941,3.75,40,0.1,1,0
2941,3.75,40,0,0.5,0
2942,3.5,30,0.1,1,1
2942,3.5,25,0.1,0.5,0
2942,3.75,40,0,0.5,0
2943,3.75,30,0.1,1,0
2943,4,30,0.1,1,1
2943,3.75,40,0.3,1,0
2944,3.75,25,0,1.5,0
2944,3.75,40,0.1,1,0
2944,3.75,30,0.15,0.5,1
2945,4,25,0,1.5,1
2945,3.75,30,0,1.5,0
2945,3.75,40,0.3,1.5,0
2946,3.75,20,0,1,0
2946,4,30,0.3,0.5,1
2946,3.75,30,0,1,0
2947,3.5,25,0.1,0.5,0
2947,3.75,30,0.3,0.5,0
2947,3.75,40,0.3,0.5,1
2948,3.5,40,0.15,0.5,0
2948,3.75,20,0.1,1.5,0
2948,3.75,20,0.1,1,1
2949,3.5,40,0.1,1,0
2949,3.5,25,0,1,0
2949,3.75,30,0.3,1,1
2950,3.5,20,0,1.5,1
2950,4,25,0,1.5,0
2950,3.75,25,0.1,0.5,0
2951,3.5,40,0.1,1.5,0
2951,4,40,0.15,1.5,0
2951,3.75,30,0.1,0.5,1
2952,4,30,0.15,0.5,0
2952,4,40,0.15,1.5,1
2952,3.75,25,0.1,1,0
2953,4,30,0,1,0
2953,3.75,30,0.1,1,0
2953,3.75,40,0.3,1,1
2954,3.75,25,0,1,1
2954,4,25,0,0.5,0
2954,3.75,30,0.15,1,0
2955,3.75,20,0.15,1.5,1
2955,4,20,0.3,1,0
2955,3.75,25,0.3,0.5,0
2956,3.5,30,0.3,1,1
2956,4,40,0.1,1.5,0
2956,3.75,20,0.15,0.5,0
2957,4,30,0.1,1.5,1
2957,4,20,0,1.5,0
2957,3.75,25,0,1.5,0
2958,3.5,40,0.1,1.5,0
2958,4,40,0.15,1.5,0
2958,3.75,40,0,1.5,1
2959,4,20,0.1,0.5,0
2959,4,40,0.3,0.5,0
2959,3.75,20,0.3,1.5,1
2960,3.5,30,0.1,0.5,0
2960,3.5,30,0.15,0.5,1
2960,3.75,30,0,1.5,0
2961,3.5,20,0.15,0.5,1
2961,4,20,0.15,1.5,0
2961,3.75,30,0.15,1,0
2962,3.75,20,0.3,0.5,1
2962,3.5,20,0.1,1.5,0
2962,3.75,30,0.1,0.5,0
2963,3.75,40,0.15,1.5,0
2963,4,40,0,1,0
2963,3.75,20,0.15,1.5,1
2964,3.5,20,0.3,1,0
2964,3.75,30,0.1,0.5,1
2964,3.75,25,0.15,0.5,0
2965,3.5,20,0.3,0.5,0
2965,4,20,0.15,0.5,1
2965,3.75,20,0.15,1,0
2966,3.75,25,0.3,1,1
2966,3.75,20,0.15,0.5,0
2966,3.75,30,0.15,0.5,0
2967,3.5,25,0.15,0.5,0
2967,3.75,20,0.1,1,0
2967,3.75,40,0,0.5,1
2968,4,20,0.1,1.5,0
2968,4,25,0.15,1,0
2968,3.75,30,0.1,1.5,1
2969,3.75,20,0.15,0.5,1
2969,3.5,30,0,0.5,0
2969,3.75,30,0.3,1.5,0
2970,4,40,0.3,1.5,0
2970,3.5,20,0.3,1.5,1
2970,3.75,30,0.15,1.5,0
2971,4,20,0.1,1.5,1
2971,4,40,0.15,1.5,0
2971,3.75,20,0.3,1,0
2972,3.75,25,0.1,1,0
2972,4,30,0,1,0
2972,3.75,25,0.15,0.5,1
2973,4,40,0.3,1,0
2973,3.5,20,0.1,1.5,1
2973,3.75,20,0.3,1,0
2974,3.5,25,0.1,1.5,0
2974,3.5,40,0.3,1,1
2974,3.75,25,0.15,1.5,0
2975,3.75,30,0.3,0.5,0
2975,3.5,30,0.3,1,0
2975,3.75,30,0.1,1,1
2976,3.75,20,0.3,1.5,1
2976,3.75,25,0.3,0.5,0
2976,3.75,20,0.3,1,0
2977,3.5,40,0.1,1,0
2977,3.5,40,0.3,1.5,1
2977,3.75,25,0,1,0
2978,4,40,0.15,1.5,0
2978,3.75,40,0.1,0.5,0
2978,3.75,40,0,1.5,1
2979,3.75,25,0.1,0.5,0
2979,4,30,0.1,1.5,1
2979,3.75,40,0.1,0.5,0
2980,3.5,40,0.1,0.5,1
2980,4,20,0.3,1.5,0
2980,3.75,30,0,1.5,0
2981,4,30,0,0.5,0
2981,3.5,25,0.1,1.5,1
2981,3.75,40,0.3,0.5,0
2982,3.5,40,0.15,1.5,0
2982,4,40,0,1,0
2982,3.75,20,0.3,0.5,1
2983,3.5,30,0.15,1,0
2983,3.75,30,0.1,1,0
2983,3.75,40,0.15,1,1
2984,3.75,20,0.3,1.5,1
2984,3.5,20,0.15,1,0
2984,3.75,30,0,0.5,0
2985,3.5,20,0.15,1,0
2985,3.75,20,0,0.5,1
2985,3.75,25,0.1,0.5,0
2986,3.75,20,0.15,0.5,1
2986,3.75,20,0.15,1.5,0
2986,3.75,25,0.1,1,0
2987,3.5,40,0.3,1,1
2987,3.5,20,0.1,1.5,0
2987,3.75,20,0.15,1,0
2988,4,30,0.15,1,0
2988,3.75,30,0,1,0
2988,3.75,30,0.3,1.5,1
2989,3.75,25,0,1,0
2989,3.5,20,0,1.5,0
2989,3.75,30,0,1.5,1
2990,3.5,40,0.1,1,0
2990,3.75,20,0.3,1.5,0
2990,3.75,30,0.3,0.5,1
2991,3.75,40,0.15,1.5,0
2991,3.5,20,0,1.5,1
2991,3.75,20,0.15,0.5,0
2992,3.5,40,0,1,1
2992,4,30,0,1,0
2992,3.75,25,0.15,0.5,0
2993,3.75,25,0,1,0
2993,4,30,0.3,1.5,0
2993,3.75,40,0.1,1.5,1
2994,3.75,30,0.15,0.5,1
2994,3.75,25,0.15,0.5,0
2994,3.75,30,0,1.5,0
2995,3.75,25,0.3,1,0
2995,3.75,30,0,1.5,0
2995,3.75,20,0.1,1,1
2996,3.75,40,0,1.5,0
2996,3.75,40,0,1,0
2996,3.75,40,0.1,1,1
2997,3.5,30,0.3,0.5,1
2997,4,20,0,1,0
2997,3.75,30,0,1,0
2998,3.75,40,0.15,1.5,0
2998,3.75,25,0.1,0.5,0
2998,3.75,40,0.1,1,1
2999,3.5,20,0,1.5,0
2999,3.5,25,0,0.5,0
2999,3.75,25,0.1,0.5,1
3000,3.5,40,0.1,1,0
3000,3.75,20,0.3,0.5,1
3000,3.75,40,0,0.5,0
3001,3.5,40,0.15,1.5,0
3001,4,30,0,1.5,1
3001,3.75,40,0.1,0.5,0
3002,3.5,40,0.15,1,0
3002,4,40,0,1.5,0
3002,3.75,30,0.1,1.5,1
3003,4,40,0.3,1.5,0
3003,3.5,25,0.3,1.5,0
3003,3.75,20,0.3,1.5,1
3004,3.5,30,0,1,1
3004,3.5,20,0,0.5,0
3004,3.75,40,0.15,0.5,0
3005,4,30,0.15,1.5,0
3005,3.75,30,0,0.5,1
3005,3.75,25,0.15,1.5,0
3006,3.5,20,0.15,1,0
3006,4,30,0.3,1.5,1
3006,3.75,30,0.1,1,0
3007,4,25,0.1,1.5,1
3007,3.5,20,0,0.5,0
3007,3.75,40,0,0.5,0
3008,3.5,30,0.15,0.5,1
3008,4,25,0,1,0
3008,3.75,20,0,0.5,0
3009,3.75,30,0,1,1
3009,4,25,0.3,1,0
3009,3.75,30,0.1,1.5,0
3010,3.5,40,0,1,1
3010,3.75,40,0,1,0
3010,3.75,40,0.15,1.5,0
3011,3.5,40,0.3,1,0
3011,4,25,0.3,0.5,1
3011,3.75,20,0.15,1,0
3012,4,20,0,1,1
3012,4,40,0.3,0.5,0
3012,3.75,40,0,0.5,0
3013,3.5,30,0.15,1,1
3013,4,30,0.3,1.5,0
3013,3.75,30,0.1,1,0
3014,3.75,25,0.15,0.5,0
3014,4,20,0.3,1,0
3014,3.75,25,0,1,1
3015,3.75,25,0.15,1,0
3015,4,20,0,1.5,1
3015,3.75,30,0.1,1.5,0
3016,3.75,25,0.15,0.5,0
3016,3.75,30,0.3,0.5,0
3016,3.75,20,0.3,1.5,1
3017,4,40,0,0.5,1
3017,3.75,25,0.3,1,0
3017,3.75,25,0.3,0.5,0
3018,4,20,0.15,1.5,0
3018,3.5,20,0.3,1.5,1
3018,3.75,20,0,1.5,0
3019,3.75,20,0,0.5,0
3019,3.5,40,0.15,0.5,1
3019,3.75,30,0.3,1.5,0
3020,4,20,0.1,1,1
3020,3.5,30,0.3,1.5,0
3020,3.75,30,0,1,0
3021,3.75,30,0.1,0.5,1
3021,3.75,40,0.1,1.5,0
3021,3.75,40,0,1,0
3022,4,20,0,0.5,0
3022,4,25,0.1,1.5,1
3022,3.75,40,0.3,0.5,0
3023,3.75,30,0.1,0.5,0
3023,3.75,20,0,0.5,1
3023,3.75,30,0.1,1,0
3024,3.75,40,0.3,1,0
3024,3.5,20,0.3,0.5,1
3024,3.75,25,0.1,1.5,0
3025,3.5,20,0.3,0.5,0
3025,3.75,20,0.3,0.5,0
3025,3.75,40,0.1,0.5,1
3026,3.5,30,0.15,1,1
3026,4,20,0.1,0.5,0
3026,3.75,40,0,1,0
3027,3.75,30,0,1,1
3027,3.5,40,0.1,1.5,0
3027,3.75,40,0,0.5,0
3028,3.5,20,0.3,0.5,1
3028,3.75,20,0.3,0.5,0
3028,3.75,30,0.15,1,0
3029,3.5,40,0.1,0.5,0
3029,3.5,20,0.1,0.5,1
3029,3.75,25,0,0.5,0
3030,4,20,0,1.5,0
3030,3.5,30,0.15,1.5,1
3030,3.75,25,0.3,1,0
3031,4,25,0.15,1,0
3031,4,20,0.3,0.5,1
3031,3.75,20,0.15,0.5,0
3032,4,40,0,0.5,1
3032,3.75,30,0,0.5,0
3032,3.75,30,0,1.5,0
3033,3.5,40,0,0.5,0
3033,4,20,0.3,1.5,1
3033,3.75,30,0.15,1,0
3034,3.75,20,0,1.5,0
3034,3.5,20,0.1,0.5,0
3034,3.75,20,0.3,1,1
3035,3.75,40,0,0.5,0
3035,3.75,40,0.15,1.5,0
3035,3.75,20,0.3,0.5,1
3036,4,30,0.15,1,0
3036,4,40,0.15,0.5,1
3036,3.75,40,0.15,1,0
3037,3.75,30,0.15,1,0
3037,3.5,30,0.1,0.5,0
3037,3.75,20,0,1.5,1
3038,3.75,20,0,0.5,0
3038,4,25,0.1,1,1
3038,3.75,40,0,0.5,0
3039,4,20,0,1.5,0
3039,3.5,40,0.1,1,1
3039,3.75,20,0.15,1.5,0
3040,3.5,25,0,1.5,0
3040,4,20,0.3,1.5,0
3040,3.75,20,0,1,1
3041,3.75,20,0.1,1,0
3041,3.75,25,0,1.5,0
3041,3.75,20,0,1,1
3042,3.75,25,0,1,0
3042,3.5,30,0,0.5,0
3042,3.75,20,0.3,1,1
3043,4,20,0.3,1,1
3043,3.5,20,0.15,0.5,0
3043,3.75,40,0.1,1,0
3044,3.75,30,0.3,1,0
3044,4,30,0.3,0.5,1
3044,3.75,40,0.1,1,0
3045,3.75,25,0.15,1,0
3045,3.75,20,0.3,1.5,1
3045,3.75,40,0.15,1,0
3046,3.5,20,0.15,1,0
3046,3.75,40,0.1,1.5,0
3046,3.75,25,0.3,1.5,1
3047,3.5,20,0.1,1.5,1
3047,3.5,40,0.15,1,0
3047,3.75,30,0.15,0.5,0
3048,4,25,0,1,1
3048,4,30,0,1.5,0
3048,3.75,30,0.1,1,0
3049,3.5,40,0,1,0
3049,3.5,20,0.1,0.5,0
3049,3.75,40,0.1,1.5,1
3050,3.5,40,0.3,1,0
3050,4,40,0.3,1,0
3050,3.75,20,0,1,1
3051,3.75,20,0.3,0.5,1
3051,3.5,30,0,1.5,0
3051,3.75,25,0.3,1.5,0
3052,3.5,40,0.15,1.5,1
3052,4,25,0,1,0
3052,3.75,25,0.1,0.5,0
3053,4,20,0.3,0.5,0
3053,4,30,0.15,1.5,0
3053,3.75,25,0.1,0.5,1
3054,4,20,0.1,1,0
3054,3.5,30,0.1,1,1
3054,3.75,30,0.3,1,0
3055,3.5,25,0,1.5,1
3055,4,25,0.15,1.5,0
3055,3.75,40,0.3,0.5,0
3056,3.5,40,0.1,0.5,0
3056,3.75,25,0.3,0.5,1
3056,3.75,40,0.15,1.5,0
3057,4,25,0.1,1,0
3057,4,40,0.1,1.5,0
3057,3.75,40,0.1,1,1
3058,3.75,30,0.3,1.5,0
3058,4,30,0,1.5,1
3058,3.75,40,0.3,1.5,0
3059,3.75,30,0,1.5,0
3059,3.75,25,0.15,1.5,0
3059,3.75,30,0,0.5,1
3060,3.75,20,0,0.5,0
3060,4,30,0.1,0.5,0
3060,3.75,25,0.15,1,1
3061,3.5,25,0.3,0.5,0
3061,3.75,25,0.3,1,0
3061,3.75,30,0.1,0.5,1
3062,3.75,40,0,1.5,0
3062,4,25,0.1,0.5,0
3062,3.75,25,0.15,0.5,1
3063,4,25,0.3,1,0
3063,4,20,0.15,1,1
3063,3.75,25,0,1.5,0
3064,3.75,40,0.1,1.5,0
3064,3.5,30,0.3,0.5,0
3064,3.75,40,0,1,1
3065,4,20,0.1,1,0
3065,3.75,20,0,1.5,0
3065,3.75,40,0,0.5,1
3066,3.5,40,0.3,0.5,0
3066,3.5,25,0.15,1,0
3066,3.75,25,0.3,1.5,1
3067,4,25,0.15,1.5,0
3067,3.5,25,0.3,1.5,1
3067,3.75,40,0.3,0.5,0
3068,4,30,0.15,1,1
3068,3.5,25,0.3,0.5,0
3068,3.75,40,0,1,0
3069,3.75,40,0,1.5,0
3069,4,25,0,1.5,0
3069,3.75,30,0.15,0.5,1
3070,4,25,0,0.5,0
3070,3.5,30,0.15,1,1
3070,3.75,40,0.1,1,0
3071,3.5,25,0.15,1,0
3071,3.5,30,0.3,0.5,0
3071,3.75,40,0.3,0.5,1
3072,3.5,20,0.1,1,1
3072,4,30,0.3,1.5,0
3072,3.75,40,0.1,1.5,0
3073,3.5,20,0.3,0.5,1
3073,4,20,0.1,1,0
3073,3.75,30,0,1.5,0
3074,4,30,0.3,0.5,1
3074,3.5,30,0.3,1,0
3074,3.75,30,0.15,1.5,0
3075,4,25,0.15,1.5,1
3075,3.75,40,0.1,1.5,0
3075,3.75,25,0,1,0
3076,3.75,30,0,1.5,0
3076,3.5,25,0,1,0
3076,3.75,20,0.3,1.5,1
3077,4,40,0.15,1,0
3077,3.75,30,0.3,1,0
3077,3.75,30,0.3,0.5,1
3078,4,25,0.3,0.5,0
3078,3.75,40,0.1,0.5,0
3078,3.75,30,0.3,1,1
3079,3.75,30,0.3,1,0
3079,3.75,40,0.1,1,1
3079,3.75,30,0,1.5,0
3080,4,25,0,0.5,0
3080,3.75,25,0,0.5,0
3080,3.75,25,0.15,1,1
3081,3.75,25,0.1,1.5,0
3081,4,40,0.15,0.5,0
3081,3.75,20,0,1.5,1
3082,3.75,20,0,0.5,1
3082,4,25,0.15,1,0
3082,3.75,40,0.1,0.5,0
3083,3.75,40,0,1,0
3083,3.5,25,0.3,1,1
3083,3.75,30,0.1,0.5,0
3084,4,25,0.15,1,0
3084,3.5,20,0,1.5,1
3084,3.75,40,0.1,1,0
3085,4,30,0.15,1.5,0
3085,4,25,0.1,1,1
3085,3.75,20,0.15,0.5,0
3086,4,40,0.15,1,0
3086,3.75,30,0.15,1.5,1
3086,3.75,30,0.3,1,0
3087,3.5,20,0,0.5,1
3087,3.75,20,0,1.5,0
